ID,N_VICTIMAS,FECHA,SEMESTRE,ANIO,MM,DD,HORA,HH,PARTE_DIA,LUGAR_DEL_HECHO,TIPO_DE_CALLE,CALLE,CRUCE,COMUNA,PARTICIPANTES,VICTIMA,ACUSADO,SEXO,EDAD
2016-0142,1,2016-11-05,2,2016,11,5,23:30:00,23,5,AV DEL LIBERTADOR Y AV RAMOS MEJIA,AVENIDA,DEL LIBERTADOR AV.,"RAMOS MEJIA, JOSE MARIA, DR. AV.",1,MOTO_PASAJEROS,MOTO,PASAJEROS,MASCULINO,46.0
2016-0143,1,2016-11-06,2,2016,11,6,04:41:00,4,1,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,27 DE FEBRERO AV.,ESCALADA AV.,8,MOTO_SD,MOTO,,MASCULINO,35.0
2016-0144,1,2016-11-07,2,2016,11,7,12:10:00,12,4,AV. ALTE. BROWN 984,AVENIDA,"BROWN, ALTE. AV.",,4,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,83.0
2016-0145,1,2016-11-07,2,2016,11,7,20:56:00,20,5,AV DEL LIBERTADOR Y LA PAMPA,AVENIDA,DEL LIBERTADOR AV.,LA PAMPA,13,MOTO_AUTO,MOTO,AUTO,MASCULINO,39.0
2016-0146,1,2016-11-09,2,2016,11,9,20:00:00,20,5,PICHINCHA Y AV BRASIL,AVENIDA,PICHINCHA AV.,BRASIL,4,PEATON_PASAJEROS,PEATON,PASAJEROS,FEMENINO,29.0
2016-0147,1,2016-11-16,2,2016,11,16,21:15:00,21,5,AV INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,INDEPENDENCIA AV.,"CEVALLOS, VIRREY",1,MOVIL_PASAJEROS,MOVIL,PASAJEROS,MASCULINO,55.0
2016-0148,1,2016-11-16,2,2016,11,16,22:20:00,22,5,AV GARMENDIA 4895,AVENIDA,GARMENDIA AV.,,15,MOTO_MOTO,MOTO,MOTO,MASCULINO,
2016-0150,1,2016-11-18,2,2016,11,18,18:20:00,18,4,AV AMANCIO ALCORTA Y DIOGENES TABORDA,AVENIDA,"ALCORTA, AMANCIO AV.","TABORDA, DIOGENES",4,CARGAS_CARGAS,CARGAS,CARGAS,MASCULINO,41.0
2016-0152,1,2016-11-23,2,2016,11,23,21:10:00,21,5,AV PERITO MORENO Y ZUVIRIA,AVENIDA,"MORENO, PERITO AV.",ZUVIRIA,7,MOTO_AUTO,MOTO,AUTO,MASCULINO,42.0
2016-0153,1,2016-11-25,2,2016,11,25,15:42:00,15,4,ARAOZ Y AV CORDOBA,AVENIDA,ARAOZ,CORDOBA AV.,15,PEATON_MOTO,PEATON,MOTO,FEMENINO,83.0
2016-0154,1,2016-11-26,2,2016,11,26,14:14:00,14,4,AV GRAL PAZ 15200,GRAL PAZ,"PAZ, GRAL. AV.",,8,MOTO_MOTO,MOTO,MOTO,MASCULINO,38.0
2016-0155,1,2016-11-26,2,2016,11,26,16:50:00,16,4,MADERO 900,CALLE,MADERO,,10,PEATON_AUTO,PEATON,AUTO,FEMENINO,29.0
2016-0156,1,2016-11-26,2,2016,11,26,19:40:00,19,4,AV INDEPENDENCIA Y DEAN FUNES,AVENIDA,INDEPENDENCIA AV.,DEAN FUNES,3,MOTO_PASAJEROS,MOTO,PASAJEROS,MASCULINO,23.0
2016-0157,1,2016-12-03,2,2016,12,3,06:40:00,6,2,AV JUAN B JUSTO 5645,AVENIDA,"JUSTO, JUAN B. AV.",,11,MOTO_MOTO,MOTO,MOTO,MASCULINO,23.0
2016-0159,1,2016-12-04,2,2016,12,4,07:21:00,7,2,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,27 DE FEBRERO AV.,ESCALADA AV.,8,AUTO_SD,AUTO,,MASCULINO,23.0
2016-0160,1,2016-12-06,2,2016,12,6,05:30:00,5,1,AUTOPISTA PERITO MORENO ALTURA VELZ,AUTOPISTA,AUTOPISTA PERITO MORENO,,9,CARGAS_OBJETO FIJO,CARGAS,OBJETO FIJO,MASCULINO,29.0
2016-0161,1,2016-12-06,2,2016,12,6,07:22:00,7,2,AV SANTA FE Y GODOY CRUZ,AVENIDA,SANTA FE AV.,GODOY CRUZ,14,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,50.0
2016-0162,1,2016-12-07,2,2016,12,7,05:00:00,5,1,AV FEDERICO LACROZE Y AV FOREST,AVENIDA,"LACROZE, FEDERICO AV.",FOREST AV.,15,PEATON_AUTO,PEATON,AUTO,MASCULINO,38.0
2016-0163,1,2016-12-10,2,2016,12,10,07:30:00,7,2,AV GRAL PAZ Y AV GENERAL MOSCONI,GRAL PAZ,"PAZ, GRAL. AV.",MOSCONI GENERAL AV.,11,MOTO_AUTO,MOTO,AUTO,MASCULINO,23.0
2016-0164,1,2016-12-11,2,2016,12,11,06:16:00,6,1,AV LA PLATA Y CNEL GREGORIO POMAR,AVENIDA,LA PLATA AV.,"POMAR, GREGORIO TTE. CNEL.",4,AUTO_AUTO,AUTO,AUTO,MASCULINO,29.0
2016-0165,1,2016-12-12,2,2016,12,12,08:25:00,8,2,AV MARTIN GARCIA 300,AVENIDA,"GARCIA, MARTIN AV.",,4,BICICLETA_PASAJEROS,BICICLETA,PASAJEROS,MASCULINO,37.0
2016-0168,1,2016-12-13,2,2016,12,13,10:40:00,10,2,AV LA PLATA Y CNEL GREGORIO POMAR,AVENIDA,LA PLATA AV.,"POMAR, GREGORIO TTE. CNEL.",4,MOTO_AUTO,MOTO,AUTO,MASCULINO,43.0
2016-0169,1,2016-12-15,2,2016,12,15,15:30:00,15,4,NUÑEZ Y AV RICARDO BALBIN,AVENIDA,NU?EZ,"BALBIN, RICARDO, DR. AV.",12,MOTO_PASAJEROS,MOTO,PASAJEROS,MASCULINO,24.0
2016-0170,1,2016-12-19,2,2016,12,19,17:10:00,17,4,AV GRAL PAZ 4500,GRAL PAZ,"PAZ, GRAL. AV.",,12,MOTO_AUTO,MOTO,AUTO,MASCULINO,21.0
2016-0171,1,2016-12-25,2,2016,12,25,19:00:00,19,4,AU BUENOS AIRES - LA PLATA Y AU 25 DE MAYO,AUTOPISTA,"HUERGO, ING. AV.",AUTOPISTA 25 DE MAYO,1,MOTO_MOTO,MOTO,MOTO,FEMENINO,
2016-0172,1,2016-12-26,2,2016,12,26,08:00:00,8,2,AV GARAY Y CASTRO,AVENIDA,"GARAY, JUAN DE AV.",CASTRO,5,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,38.0
2016-0173,1,2016-12-26,2,2016,12,26,19:52:00,19,4,AV DIRECTORIO Y AV SAN PEDRITO,AVENIDA,DIRECTORIO AV.,SAN PEDRITO AV.,7,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,35.0
2016-0174,1,2016-12-27,2,2016,12,27,00:00:00,0,0,AUTOPISTA 25 DE MAYO,AUTOPISTA,AUTOPISTA 25 DE MAYO,,1,MOTO_OBJETO FIJO,MOTO,OBJETO FIJO,FEMENINO,
2016-0175,1,2016-12-27,2,2016,12,27,08:15:00,8,2,CNEL RAMON L FALCON Y MEMBRILLAR,CALLE,"FALCON, RAMON L.,CNEL.",MEMBRILLAR,7,PEATON_BICICLETA,PEATON,BICICLETA,FEMENINO,
2016-0176,1,2016-12-28,2,2016,12,28,01:41:00,1,1,AV BELGRANO Y AV PASEO COLON,AVENIDA,BELGRANO AV.,PASEO COLON AV.,1,MOTO_PASAJEROS,MOTO,PASAJEROS,MASCULINO,28.0
2016-0177,1,2016-12-29,2,2016,12,29,04:00:00,4,1,ARENALES 3319,CALLE,ARENALES,,14,PEATON_AUTO,PEATON,AUTO,FEMENINO,27.0
2016-0178,1,2016-12-30,2,2016,12,30,16:18:00,16,4,REPUBLICA BOLIVARIANA DE VENEZUELA Y SAAVEDRA,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,SAAVEDRA,3,MULTIPLE,PEATON,MULTIPLE,FEMENINO,7.0
2017-0001,1,2017-01-02,1,2017,1,2,01:00:00,1,1,AV. JUAN B JUSTO Y ACHUPALLAS,AVENIDA,"JUSTO, JUAN B. AV.",ACHUPALLAS,11,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,18.0
2017-0003,1,2017-01-05,1,2017,1,5,03:10:00,3,1,OLAVARRIA Y AV. VELEZ SARSFIELD,AVENIDA,OLAVARRIA,VELEZ SARSFIELD AV.,4,CARGAS_CARGAS,CARGAS,CARGAS,MASCULINO,33.0
2017-0007,1,2017-01-11,1,2017,1,11,17:00:00,17,4,LIMA Y MEXICO,CALLE,LIMA,MEXICO,1,MULTIPLE,PEATON,MULTIPLE,MASCULINO,48.0
2017-0008,1,2017-01-16,1,2017,1,16,00:40:00,0,0,JOSE A CABRERA Y BONPLAND,CALLE,"CABRERA, JOSE A.",BONPLAND,14,MOTO_PASAJEROS,MOTO,PASAJEROS,MASCULINO,29.0
2017-0009,1,2017-01-16,1,2017,1,16,13:56:00,13,4,AU 25 DE MAYO Y AV. BOEDO,AUTOPISTA,AUTOPISTA 25 DE MAYO,,5,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,36.0
2017-0010,1,2017-01-16,1,2017,1,16,16:30:00,16,4,AV. DIRECTORIO Y RIGLOS,AVENIDA,DIRECTORIO AV.,RIGLOS,6,MOTO_AUTO,MOTO,AUTO,MASCULINO,23.0
2017-0011,1,2017-01-22,1,2017,1,22,02:30:00,2,1,AV. GRAL. PAZ Y AV. R. BALBIN,GRAL PAZ,"PAZ, GRAL. AV.","BALBIN, RICARDO, DR. AV.",12,MOTO_OBJETO FIJO,MOTO,OBJETO FIJO,FEMENINO,29.0
2017-0012,1,2017-01-24,1,2017,1,24,14:00:00,14,4,TRAFUL Y DIOGENES TABORDA,CALLE,TRAFUL,"TABORDA, DIOGENES",4,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,30.0
2017-0013,1,2017-01-27,1,2017,1,27,07:00:00,7,2,IRIARTE 3055,AVENIDA,"IRIARTE, GRAL. AV.",,4,PEATON_CARGAS,PEATON,CARGAS,MASCULINO,4.0
2017-0014,1,2017-01-28,1,2017,1,28,08:27:34,8,2,AV. DONADO Y ARIAS,AVENIDA,DONADO,ARIAS,12,MULTIPLE,MOTO,MULTIPLE,FEMENINO,22.0
2017-0015,1,2017-02-02,1,2017,2,2,15:18:03,15,4,CORDOBA AV. Y CALLAO,AVENIDA,CORDOBA AV.,CALLAO AV.,2,PEATON_AUTO,PEATON,AUTO,MASCULINO,82.0
2017-0016,1,2017-02-03,1,2017,2,3,05:12:21,5,1,"AU 25 DE MAYO, KILOMETRO 8.3, SENTIDO HACIA PROVINCIA DE BUENOS AIRES, C.A.B.A.",AUTOPISTA,AUTOPISTA 25 DE MAYO,,1,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,27.0
2017-0017,1,2017-02-06,1,2017,2,6,08:00:00,8,2,AV. JUAN B JUSTO Y PARAGUAY,AVENIDA,"JUSTO, JUAN B. AV.",PARAGUAY,14,MOTO_AUTO,MOTO,AUTO,MASCULINO,32.0
2017-0018,1,2017-02-09,1,2017,2,9,07:00:00,7,2,AV. GRAL. PAZ Y AV. DE LOS CORRALES,GRAL PAZ,"PAZ, GRAL. AV.",DE LOS CORRALES AV.,9,MOTO_AUTO,MOTO,AUTO,MASCULINO,30.0
2017-0021,1,2017-02-18,1,2017,2,18,05:30:00,5,1,SARMIENTO Y LIBERTAD,CALLE,SARMIENTO,LIBERTAD,1,MOTO_PASAJEROS,MOTO,PASAJEROS,MASCULINO,43.0
2017-0024,1,2017-02-23,1,2017,2,23,20:50:00,20,5,AV. RIVADAVIA 7121,AVENIDA,RIVADAVIA AV.,,7,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,39.0
2017-0025,1,2017-02-24,1,2017,2,24,17:05:00,17,4,AV. FERNANDEZ DE LA CRUZ Y RIVERA INDARTE,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",RIVERA INDARTE AV.,7,MOTO_SD,MOTO,,MASCULINO,23.0
2017-0027,1,2017-02-26,1,2017,2,26,21:57:00,21,5,AV. CASEROS 1429,AVENIDA,CASEROS AV.,,1,PEATON_AUTO,PEATON,AUTO,MASCULINO,
2017-0028,1,2017-02-28,1,2017,2,28,09:20:00,9,2,AV. GAONA Y FRAGATA SARMIENTO,AVENIDA,GAONA AV.,FRAGATA PRES. SARMIENTO,6,PEATON_AUTO,PEATON,AUTO,MASCULINO,87.0
2017-0029,1,2017-03-07,1,2017,3,7,02:15:00,2,1,MOZART Y TANDIL,CALLE,MOZART,TANDIL,9,SD_AUTO,,AUTO,MASCULINO,34.0
2017-0030,1,2017-03-07,1,2017,3,7,08:00:00,8,2,MOZART Y COLECTORA AV. TTE. LUIS J DELLEPIANE,AVENIDA,MOZART,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,9,AUTO_PASAJEROS,AUTO,PASAJEROS,FEMENINO,27.0
2017-0031,1,2017-03-11,1,2017,3,11,01:30:00,1,1,24 DE NOVIEMBRE Y PAVON,CALLE,24 DE NOVIEMBRE,PAVON,3,AUTO_OBJETO FIJO,AUTO,OBJETO FIJO,MASCULINO,70.0
2017-0032,1,2017-03-12,1,2017,3,12,05:00:00,5,1,AV. GRAL. PAZ Y PEDRO DE MENDOZA,GRAL PAZ,"PAZ, GRAL. AV.",LOS CEDROS,8,AUTO_AUTO,AUTO,AUTO,FEMENINO,40.0
2017-0033,1,2017-03-12,1,2017,3,12,07:30:00,7,2,AV. GRAL. PAZ KM. 10,GRAL PAZ,"PAZ, GRAL. AV.","GUTIERREZ, RICARDO",11,AUTO_AUTO,AUTO,AUTO,MASCULINO,28.0
2017-0034,1,2017-03-13,1,2017,3,13,07:50:00,7,2,GODOY CRUZ 2651,CALLE,GODOY CRUZ,,14,PEATON_AUTO,PEATON,AUTO,MASCULINO,43.0
2017-0037,1,2017-03-31,1,2017,3,31,03:00:00,3,1,AV. INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,INDEPENDENCIA AV.,"CEVALLOS, VIRREY",1,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,41.0
2017-0038,1,2017-04-01,1,2017,4,1,19:00:00,19,4,AV. CASTAÑARES Y LAUTARO,AVENIDA,CASTA?ARES AV.,LAUTARO,7,MOTO_AUTO,MOTO,AUTO,FEMENINO,40.0
2017-0040,1,2017-04-03,1,2017,4,3,09:40:00,9,2,CAMINO CIUDAD UNUVERSITARIA Y AV. TTE. GUIRALDES,AVENIDA,"GUIRALDES, INT.",,13,MULTIPLE,AUTO,MULTIPLE,MASCULINO,43.0
2017-0041,1,2017-04-03,1,2017,4,3,23:15:00,23,5,BALDOMERO FERNANDEZ MORENO 2186,CALLE,"FERNANDEZ MORENO, BALDOMERO",,7,MOTO_AUTO,MOTO,AUTO,MASCULINO,17.0
2017-0042,1,2017-04-10,1,2017,4,10,09:00:00,9,2,AV. LEOPOLDO LUGONES PKM 6900,GRAL PAZ,"LUGONES, LEOPOLDO AV.",,14,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,
2017-0045,1,2017-04-14,1,2017,4,14,06:15:00,6,1,NOGOYA 5940,CALLE,NOGOYA,,10,MOTO_OBJETO FIJO,MOTO,OBJETO FIJO,MASCULINO,21.0
2017-0047,1,2017-04-23,1,2017,4,23,06:30:00,6,2,AV. ARGENTINA Y AV. CORVALAN,AVENIDA,ARGENTINA AV.,CORVALAN,8,MOTO_AUTO,MOTO,AUTO,MASCULINO,37.0
2017-0049,1,2017-04-27,1,2017,4,27,18:16:00,18,4,AV. FERNANDEZ DE LA CRUZ Y VARELA,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",VARELA AV.,8,PEATON_PASAJEROS,PEATON,PASAJEROS,MASCULINO,22.0
2017-0051,1,2017-05-01,1,2017,5,1,03:47:47,3,1,AU DELLEPIANE 2400,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,,7,AUTO_AUTO,AUTO,AUTO,MASCULINO,33.0
2017-0052,1,2017-05-05,1,2017,5,5,03:40:00,3,1,AV. GRAL. PAZ Y GOLETA JULIA,GRAL PAZ,"PAZ, GRAL. AV.",GOLETA SANTA CRUZ,8,PEATON_CARGAS,PEATON,CARGAS,FEMENINO,47.0
2017-0053,1,2017-05-05,1,2017,5,5,20:16:22,20,5,VIEYTES Y VILLARINO,CALLE,VIEYTES,VILLARINO,4,MOTO_CARGAS,MOTO,CARGAS,MASCULINO,28.0
2017-0054,1,2017-05-07,1,2017,5,7,21:00:00,21,5,AV. DE LOS CONSTITUYENTES Y PEDRO MORAN,AVENIDA,DE LOS CONSTITUYENTES AV.,"MORAN, PEDRO",15,MOTO_AUTO,MOTO,AUTO,FEMENINO,20.0
2017-0055,1,2017-05-09,1,2017,5,9,08:30:00,8,2,AV. DE LOS CONSTITUYENTES 4900,AVENIDA,DE LOS CONSTITUYENTES AV.,,12,AUTO_AUTO,AUTO,AUTO,MASCULINO,32.0
